CoreName,MidpointDepth,TopDepth,Thickness,SamplingID,UBlabID,SamplingNotesAboutSedimentology,AquaticMossMacrofossilAbundance,MassDrySediment,MassTotalLipidExtract,peakAreaC20eicosenoicAcidMethylEster,peakAreaC20FattyAcidMethylEster,peakAreaC21FattyAcidMethylEster,peakAreaC22FattyAcidMethylEster,peakAreaC23FattyAcidMethylEster,peakAreaC24FattyAcidMethylEster,peakAreaC25FattyAcidMethylEster,peakAreaC26FattyAcidMethylEster,peakAreaC27FattyAcidMethylEster,peakAreaC28FattyAcidMethylEster,peakAreaC29FattyAcidMethylEster,peakAreaC30FattyAcidMethylEster,peakAreaC31FattyAcidMethylEster,peakAreaC32FattyAcidMethylEster,FAC20,FAC22,FAC24,FAC26,FAC28,FAC30,FAC32,ACL20to30,CPI20to30,IRMSSequenceNumber2018,SampleNumberIRMSSequence,nameIRMSsequence,d2HC20,stdevC20,analyticalUncC20,nC20,SEMC20,d2HC22,stdevC22,analyticalUncC22,nC22,SEMC22,d2HC24,stdevC24,analyticalUncC24,nC24,SEMC24,d2HC26,stdevC26,analyticalUncC26,nC26,SEMC26,d2HC28,stdevC28,analyticalUncC28,nC28,SEMC28,d2HC30,stdevC30,analyticalUncC30,nC30,SEMC30,epsilonC28-C22,uncEpsilonC28-C22,HPLCSampleID,MassC46StandardAdded,peakArea1302GDGT0,peakArea1300GDGT1,peakArea1300'OHGDGT0,peakArea1298GDGT2,peakArea1298'OHGDGT1,peakArea1298''2OHGDGT0,peakArea1296GDGT3,peakArea1296'OHGDGT2,peakArea1292GDGT4,peakArea1292'GDGT4',peakArea1050brGDGTIIIa5Me,peakArea1050'brGDGTIIIa6Me,peakArea1048brGDGTIIIb5Me,peakArea1048'brGDGTIIIb6Me,peakArea1048''HbrGDGTIIIb,peakArea1046brGDGTIIIc5Me,peakArea1046'brGDGTIIIc6Me,peakArea1036brGDGTIIa5Me,peakArea1036'brGDGTIIa6Me,peakArea1034brGDGTIIb5Me,peakArea1034'brGDGTIIb6Me,peakArea1034''HbrGDGTIIb,peakArea1032brGDGTIIc5Me,peakArea1032'brGDGTIIc6Me,peakArea1022brGDGTIa,peakArea1020brGDGTIb,peakArea1020'HbrGDGTIb,peakArea1018brGDGTIc,peakArea744InternalStandard,totaliGDGT,FAGDGT0,FAGDGT1,FAGDGT2,FAGDGT3,FAGDGT4,FAGDGT4',crenarchaeolConcentration,totalbrGDGTconcentration,totalOHGDGTconcentration,totalHGDGTconcentration,totalbrGDGTpeakArea,FAbrGDGTIIIa,FAbrGDGTIIIa',FAbrGDGTIIIb,FAbrGDGTIIIb',FAbrGDGTIIIc,FAbrGDGTIIIc',FAbrGDGTIIa,FAbrGDGTIIa',FAbrGDGTIIb,FAbrGDGTIIb',FAbrGDGTIIc,FAbrGDGTIIc',FAbrGDGTIa,FAbrGDGTIb,FAbrGDGTIc,ZhaoIWT,ageMedian
07CF8L4,67.25,67,0.5,EKT115,EKT115,lots of aquatic moss macrofossils (hard to sample discreet 0.5 cm layers without drag),6,0.843,7.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10759.15
07CF8L4,67.75,67.5,0.5,EKT114,MCC188,lots of aquatic moss macrofossils (hard to sample discreet 0.5 cm layers without drag),6,0.949,8.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14,MCC188 FAME,-252.7,5.4,3.7,3,3.8,-260.6,1.1,3.7,3,2.2,-256.9,0.4,7.4,3,4.3,-233.3,0.4,7.7,3,4.4,-235.8,0.1,4.1,3,2.4,-261.8,2.3,4.4,3,2.9,33.6,3.2,H1801000240,100,1500570,12603,6228,7593,NaN,NaN,NaN,1664,32806,1273,16188100,776294,32123,NaN,163068,1985,NaN,7321290,1460590,189412,NaN,43742,7258,NaN,3006040,158119,569392,9500,669749,1554845,0.965,0.008,0.004,0.005,0,0,0.52,458.44,124.12,12206.87,29150712,0.555,0.027,0.001,0,0,0,0.251,0.05,0.006,0,0,0,0.103,0.005,0,4.798943,10799.53
07CF8L4,68.25,68,0.5,EKT113,EKT113,lots of aquatic moss macrofossils (hard to sample discreet 0.5 cm layers without drag),6,0.79,NaN,1.234,4.55,1.975,9.816,4.206,28.868,7.43,37.69,9.891,24.954,2.71,8.946,0.274,1.915,0.03,0.08,0.25,0.33,0.21,0.07,0.02,25.7,4.7,4,1,EKT113 FAME,-264.8,0.8,5.6,3,3.3,-266.2,1.6,3.5,3,2.2,-256.1,1,3.6,3,2.2,-233.2,1.4,3.7,3,2.3,-236.9,1.1,3.5,3,2.1,-244.6,1.4,5.7,3,3.4,39.9,3.1,H1801000225,100,1123100,5754,3365,3210,NaN,NaN,NaN,NaN,18753,771,11365500,610210,27861,NaN,106688,NaN,NaN,5819870,1141660,145678,NaN,28069,5015,NaN,2383670,119285,954999,6078,556314,1151589,0.975,0.005,0.003,0.003,0,0,0.43,491.92,76.54,24789.77,21624827,0.526,0.028,0.001,0,0,0,0.269,0.053,0.007,0,0,0,0.11,0.006,0,5.267715,10837.01
07CF8L4,68.75,68.5,0.5,EKT112,MCC198,some aquatic moss macrofossils,3,0.819,8.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,16,MCC198 FAME,-257,6.2,4.3,3,4.4,-259.3,1.3,4.5,3,2.7,-254.5,1.5,6.2,3,3.7,-234.9,1.5,6.5,3,3.8,-227.8,1.4,4.3,3,2.6,-252.4,1.1,4.1,3,2.4,42.5,3.7,H1801000183,100,2146120,11253,5927,6745,NaN,NaN,NaN,NaN,31862,3638,17389100,775192,28021,NaN,175929,3082,NaN,8096800,1648290,164379,NaN,45680,6026,NaN,3333330,113971,953316,5310,817158,2199618,0.976,0.005,0.003,0.003,0,0,0.48,471.71,88.58,17559,31563501,0.551,0.025,0.001,0,0,0,0.257,0.052,0.005,0,0,0,0.106,0.004,0,4.829281,10874.83
07CF8L4,69.25,69,0.5,EKT111,MCC172,some aquatic moss macrofossils,3,1.167,10.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9,MCC172 FAME,-254.9,6.4,3.7,3,4.3,-260.3,1.5,3.7,3,2.3,-248.2,3.5,8,3,5,-228,0.6,7,3,4.1,-222.8,0.8,3.8,3,2.2,-252.2,2.3,4.6,3,3,50.6,3.2,H1801000083,100,2557580,16894,9687,10112,NaN,NaN,NaN,NaN,41842,1100,23556700,46516,187041,NaN,NaN,2871,NaN,10395300,2354120,218223,NaN,NaN,7411,NaN,4528330,131675,1173730,6347,885710,2627528,0.973,0.006,0.004,0.004,0,0,0.4,401.04,93.76,11360.36,41434534,0.569,0.001,0.005,0,0,0,0.251,0.057,0.005,0,0,0,0.109,0.003,0,4.914522,10910.35
07CF8L4,69.75,69.5,0.5,EKT110,MCC200,NaN,0,1.094,11.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,14,MCC200 FAME,-261.8,1.5,4,3,2.5,-260.5,0.9,3.6,3,2.1,-251.8,0.7,3.9,3,2.3,-231.8,0.9,3.8,3,2.3,-223,1.6,3.6,3,2.3,-253.3,2.6,4.5,3,3,50.8,3.1,H1801000035,100,2092900,13758,7240,6698,NaN,NaN,1244,1557,32025,1015,21881000,781544,32602,NaN,139316,3479,NaN,8355760,1856340,192153,12578,21028,6233,NaN,3313220,122237,922951,6121,666196,2147640,0.975,0.006,0.003,0.003,0,0,0.44,501.55,120.67,14860.04,36563268,0.598,0.021,0.001,0,0,0,0.229,0.051,0.005,0,0,0,0.091,0.003,0,3.875204,10947.68
07CF8L4,70.25,70,0.5,EKT109,MCC196,NaN,0,1.37,12.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16,MCC196 FAME,-251.8,0.5,3.6,3,2.1,-258.1,1.2,3.8,3,2.3,-246,1.1,10.6,3,6.2,-226.3,0.9,8.3,3,4.8,-220.9,0.2,4,3,2.3,-253.1,6.6,4.3,3,4.6,50.1,3.2,H1801000252,100,2806010,13950,9406,8579,3383,NaN,NaN,NaN,36621,1063,29224300,1030820,50450,14486,NaN,2052,NaN,11595700,1854540,247476,18456,62223,8036,NaN,4414560,156430,1312730,6465,878355,2866224,0.979,0.005,0.003,0.003,0.001,0,0.3,403.99,106.26,11423.83,48623771,0.601,0.021,0.001,0,0,0,0.238,0.038,0.005,0,0,0,0.091,0.003,0,3.80093,10986.91
07CF8L4,70.75,70.5,0.5,EKT108,MCC164,NaN,0,1.555,11.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000223,100,2026610,14346,8799,8281,NaN,NaN,1624,1807,39170,NaN,30749100,1086770,36419,NaN,272109,2754,NaN,9423320,2116370,204680,NaN,62782,6573,NaN,3902410,131044,1120260,4029,674425,2090031,0.97,0.007,0.004,0.004,0,0,0.37,454.53,101.14,13876.51,47663470,0.645,0.023,0.001,0,0,0,0.198,0.044,0.004,0,0,0,0.082,0.003,0,3.275349,11025.35
07CF8L4,71.25,71,0.5,EKT107,MCC193,NaN,0,1.736,13.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,10,MCC193 FAME,-252.8,1.8,3.6,3,2.3,-262.5,0,3.6,3,2.1,-241.6,0.7,4.9,3,2.9,-229.1,0.2,4,3,2.3,-225,0.3,3.5,3,2,-256.3,0.6,4.3,3,2.5,50.8,2.9,H1801000175,100,1858250,24225,13125,14432,2394,NaN,3403,NaN,70386,1708,51770600,1432070,43048,NaN,233161,7156,NaN,12344300,2867850,209586,NaN,74168,8975,NaN,5206590,122851,1543150,6955,815680,1972403,0.942,0.012,0.007,0.007,0.001,0,0.5,522.78,109.61,13069.3,74019980,0.699,0.019,0.001,0,0,0,0.167,0.039,0.003,0,0,0,0.07,0.002,0,2.473942,11069.08
07CF8L4,71.75,71.5,0.5,EKT106,MCC170,NaN,0,1.164,12.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000085,100,1027750,11437,6406,8113,NaN,NaN,NaN,NaN,24941,670,24081200,795070,26173,NaN,NaN,54498,NaN,6703690,1411610,109198,NaN,NaN,4180,NaN,2535380,86754,902862,3558,533964,1072911,0.958,0.011,0.006,0.008,0,0,0.4,575.93,103.02,14520.23,35811310,0.672,0.022,0.001,0,0.002,0,0.187,0.039,0.003,0,0,0,0.071,0.002,0,2.570779,11117.12
07CF8L4,72.25,72,0.5,EKT105,MCC186,NaN,0,1.04,11.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,12,MCC186 FAME,-261.1,1.1,4,3,2.4,-256.7,0.5,3.6,3,2.1,-241.4,0.5,4.2,3,2.4,-226.8,1.6,3.8,3,2.4,-220.1,0.2,3.6,3,2.1,-246.9,6.2,4.6,3,4.4,49.2,3,H1801000014,100,1101100,7640,6964,5057,NaN,NaN,NaN,NaN,18114,NaN,17355900,744903,17848,NaN,NaN,5677,NaN,5732210,1426840,130408,NaN,NaN,3783,NaN,2253960,86602,852683,NaN,558186,1131911,0.973,0.007,0.006,0.004,0,0,0.31,478.28,119.99,14692.1,27758131,0.625,0.027,0.001,0,0,0,0.207,0.051,0.005,0,0,0,0.081,0.003,0,3.312911,11173.23
07CF8L4,72.75,72.5,0.5,EKT104,EKT104,NaN,0,1.107,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000256,100,594827,4637,3028,1732,NaN,2535,NaN,NaN,8511,NaN,9216630,306394,14324,3448,35747,NaN,NaN,3416130,715349,74070,NaN,25795,2287,NaN,1456320,49535,637562,3786,NaN,609707,0.976,0.008,0.005,0.003,0,0.004,NaN,NaN,NaN,NaN,15258272,0.604,0.02,0.001,0,0,0,0.224,0.047,0.005,0,0,0,0.095,0.003,0,NaN,11234.28
07CF8L4,73.25,73,0.5,EKT103,EKT103,NaN,0,1.31,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000218,100,810154,5792,NaN,3035,5116,NaN,NaN,NaN,8017,NaN,13185800,558448,26291,NaN,137214,NaN,NaN,5307380,1218790,NaN,NaN,126682,33922,NaN,2513790,84922,914919,4133,NaN,826998,0.98,0.007,0,0.004,0.006,0,NaN,NaN,NaN,NaN,22933476,0.575,0.024,0.001,0,0,0,0.231,0.053,0,0,0.001,0,0.11,0.004,0,NaN,11298.45
07CF8L4,73.75,73.5,0.5,EKT102,MCC168,NaN,0,0.993,12.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000166,100,885767,9803,5174,5547,3883,NaN,NaN,NaN,5676,1513,21905300,830582,43981,NaN,116256,NaN,NaN,7763800,1608200,190100,NaN,47523,7679,NaN,3141570,260534,1509600,5578,785398,908305,0.975,0.011,0.006,0.006,0.004,0,0.07,458.32,116.08,21448.33,35757323,0.613,0.023,0.001,0,0,0,0.217,0.045,0.005,0,0,0,0.088,0.007,0,3.921162,11369.28
07CF8L4,74.25,74,0.5,EKT101,EKT101,NaN,0,1.396,18.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000093,100,619054,4021,2110,3049,NaN,NaN,NaN,NaN,2672,NaN,15667700,450859,28850,4168,111244,NaN,NaN,6339200,1168890,158706,NaN,38286,5138,NaN,2633840,105084,744096,4328,NaN,628796,0.985,0.006,0.003,0.005,0,0,NaN,NaN,NaN,NaN,26566763,0.59,0.017,0.001,0,0,0,0.239,0.044,0.006,0,0,0,0.099,0.004,0,NaN,11434.01
07CF8L4,74.75,74.5,0.5,EKT100,MCC184,NaN,0,1.343,12.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,10,MCC184 FAME,-257.7,2.7,4,3,2.8,-251.6,0.8,3.6,3,2.1,-231.9,0.6,4.4,3,2.6,-225.6,0.8,4.2,3,2.4,-214.7,1.4,3.6,3,2.2,-235.8,4.9,4.5,3,3.8,49.2,3.1,H1712000015,100,801956,9705,7089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15478500,427342,29007,NaN,82601,2771,NaN,6586580,1075280,186232,NaN,NaN,3715,NaN,2295910,119249,NaN,4410,573516,811661,0.988,0.012,0.009,0,0,0,0,340.21,92.02,1072.21,26208996,0.591,0.016,0.001,0,0,0,0.251,0.041,0.007,0,0,0,0.088,0.005,0,3.677194,11504.85
07CF8L4,75.25,75,0.5,EKT099,EKT099,NaN,0,1.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000247,100,462318,3978,NaN,2101,NaN,NaN,NaN,NaN,1692,NaN,11129100,300533,24850,NaN,84735,NaN,NaN,4819120,658689,183210,NaN,31842,7495,NaN,2025010,141768,455656,5366,NaN,470089,0.983,0.008,0,0.004,0,0,NaN,NaN,NaN,NaN,19295141,0.577,0.016,0.001,0,0,0,0.25,0.034,0.009,0,0,0,0.105,0.007,0,NaN,11571.99
07CF8L4,75.75,75.5,0.5,EKT098,MCC174,NaN,0,1.844,7.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,7,MCC174 FAME,-267.1,1.4,4.1,3,2.5,-269.2,1.9,3.6,3,2.3,-237.2,1,4.3,3,2.6,-225.1,0.2,4.5,3,2.6,-225.6,1,3.6,3,2.2,-255.4,3.1,4.5,3,3.2,59.6,3.2,H1801000199,100,723263,9845,1680,4978,NaN,NaN,NaN,NaN,2285,NaN,13628800,320245,22464,4838,66865,2404,NaN,5766930,706122,157915,21642,NaN,5934,NaN,2222560,124193,331102,6860,636912,740371,0.977,0.013,0.002,0.007,0,0,0.02,195.72,14.3,3387.79,22990907,0.593,0.014,0.001,0,0,0,0.251,0.031,0.007,0.001,0,0,0.097,0.005,0,4.201192,11642.31
07CF8L4,76.25,76,0.5,EKT097,MCC165,aquatic moss macrofossils,2,2.066,8.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000161,100,979953,12228,2363,6502,NaN,NaN,NaN,NaN,NaN,NaN,13199200,390524,17101,NaN,87282,NaN,NaN,6784580,736062,137274,NaN,27915,6903,NaN,2646260,116695,448288,4975,823143,998683,0.981,0.012,0.002,0.007,0,0,0,141.37,13.9,3313.65,24039575,0.549,0.016,0.001,0,0,0,0.282,0.031,0.006,0,0,0,0.11,0.005,0,4.957207,11702.46
07CF8L4,76.75,76.5,0.5,EKT096,EKT096,aquatic moss macrofossils,2,1.337,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11775.92
07CF8L4,77.25,77,0.5,EKT095,EKT095,aquatic moss macrofossils,2,1.817,NaN,3.6,5.208,3.051,24.849,11.107,111.603,22.041,51.254,16.293,60.365,5.727,14.381,1.044,8.392,0.02,0.09,0.42,0.19,0.23,0.05,0,25.3,4.7,1,1,EKT095 FAME,NaN,13.1,5.3,3,8.2,-273.6,1.9,4.8,3,3,-266.7,0.7,4,3,2.4,-245.2,0.4,3.9,3,2.2,-247.5,0.5,3.6,3,2.1,-250.4,0.6,4.7,3,2.8,35.9,3.6,H1712000008,100,743887,NaN,NaN,2651,NaN,NaN,NaN,NaN,2313,NaN,8760950,243638,16367,NaN,37535,2570,NaN,4970990,629102,95641,NaN,19678,13818,NaN,2007120,65021,254590,8208,474173,748851,0.993,0,0,0.004,0,0,0.03,195.2,0,3619.99,16813423,0.521,0.014,0.001,0,0,0,0.296,0.037,0.006,0,0.001,0,0.119,0.004,0,5.504847,11834.99
07CF8L4,77.75,77.5,0.5,EKT094,EKT094,aquatic moss macrofossils,2,1.167,NaN,3.324,4.18,2.722,23.149,11.594,92.059,14.544,68.864,10.333,38.134,4.151,10.422,0.639,6.954,0.01,0.09,0.38,0.28,0.16,0.04,0.03,25.2,5.8,3,2,EKT094 FAME,-281.8,2.6,4.5,3,3,-276.7,0.2,3.5,3,2,NaN,NaN,NaN,NaN,NaN,-245,0.5,3.6,3,2.1,-246.8,0.7,3.5,3,2.1,-263.8,1.1,4.4,3,2.6,41.3,2.9,H1801000237,100,868789,6248,2421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8038690,317781,11321,40232,40232,12174,NaN,4887740,610221,73522,NaN,23158,7728,NaN,1762270,55055,199845,3649,612235,875037,0.993,0.007,0.003,0,0,0,0,221.43,33.88,3684.3,15820383,0.508,0.02,0.001,0.003,0.001,0,0.309,0.039,0.005,0,0,0,0.111,0.003,0,5.064226,11894.53
07CF8L4,78.25,78,0.5,EKT093,EKT093,aquatic moss macrofossils,2,1.149,NaN,0.893,1.307,1.166,9.853,6.705,51.05,6.894,26.771,3.964,13.656,1.741,3.639,0.27,1.813,0.01,0.09,0.48,0.25,0.12,0.03,0.02,25,6,3,1,EKT093 FAME,-284.2,7.4,4.5,3,5,-275.7,0.8,3.6,3,2.1,NaN,NaN,NaN,NaN,NaN,-244.2,0.8,3.8,3,2.3,-241.7,0.6,3.6,3,2.1,-261.8,1.7,4.3,3,2.6,46.9,3,H1801000208,100,1019110,4645,2801,2298,NaN,NaN,NaN,NaN,NaN,NaN,7996880,284733,9717,2916,39517,NaN,NaN,4854460,734919,48186,NaN,NaN,7506,NaN,1851980,31424,271329,3483,628473,1026053,0.993,0.005,0.003,0.002,0,0,0,219.2,38.8,4305.41,15826205,0.505,0.018,0.001,0,0,0,0.307,0.046,0.003,0,0,0,0.117,0.002,0,5.33016,11959.46
07CF8L4,78.75,78.5,0.5,EKT092,MCC163,aquatic moss macrofossils,2,1.643,9.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H18012000177,100,1192850,2161,2832,2983,NaN,NaN,NaN,NaN,NaN,NaN,8411030,375039,9013,NaN,58533,NaN,NaN,4680780,812542,51145,NaN,19372,4454,NaN,1656890,43552,183556,3480,635248,1197994,0.996,0.002,0.002,0.002,0,0,0,153.77,27.13,2505.27,16047926,0.524,0.023,0.001,0,0,0,0.292,0.051,0.003,0,0,0,0.103,0.003,0,4.611872,12021.27
07CF8L4,79.25,79,0.5,EKT091,MCC185,NaN,0,1.855,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,11,MCC185 FAME,-271.1,3.5,4.1,3,3.1,-271.4,1.4,3.6,3,2.2,NaN,NaN,NaN,NaN,NaN,-232.2,1.2,4.8,3,2.9,-232.8,1.5,3.6,3,2.3,-255,1.3,4.6,3,2.7,53,3.2,H1801000086,100,1511880,4060,4340,4521,NaN,NaN,NaN,NaN,2509,NaN,13537600,863663,18680,NaN,NaN,1357,NaN,8748850,2126380,93911,NaN,NaN,4641,NaN,3316870,145321,393790,14727,838535,1522970,0.993,0.003,0.003,0.003,0,0,0.02,185.58,27.9,2531.13,28872000,0.469,0.03,0.001,0,0,0,0.303,0.074,0.003,0,0,0,0.115,0.005,0.001,5.716796,12052.17
